Date;Buy;Sell;Sum_pos;Res;Count;Cent;Mean Price
01.05.2019;[];['ROKU', 'XLNX'];185.4;5.070000000000007;2;0.027346278317152143;92.7
02.05.2019;['EL', 'TWLO'];[];296.58000000000004;5.609999999999985;2;0.01891563827635034;148.29000000000002
03.05.2019;[];['TWLO', 'XLNX'];251.69;1.7999999999999972;2;0.0071516548134609925;125.845
07.05.2019;[];['ROKU', 'TWLO'];199.23000000000002;5.239999999999995;2;0.026301259850424103;99.61500000000001
