Date;Buy;Sell;Sum_pos;Res;Count;Cent;Mean Price
01.05.2019;['FANG'];['XLNX'];226.69;0.04000000000000625;2;0.0001764524240152025;113.345
02.05.2019;['EL'];['TGT'];244.88;1.1099999999999852;2;0.004532832407709839;122.44
03.05.2019;['ACN'];['TTD'];404.03999999999996;-5.000000000000028;2;-0.012375012375012446;202.01999999999998
07.05.2019;['WYNN'];[];139.73;-4.030000000000001;1;-0.02884133686395192;139.73
