Date;Buy;Sell;Sum_pos;Res;Count;Cent;Mean Price
01.05.2019;['AMGN'];['ROKU', 'XLNX'];360.8;5.809999999999988;3;0.016103104212860278;120.26666666666667
02.05.2019;[];[];0.0;0.0;0;nan;nan
03.05.2019;['ACN'];['ROKU', 'TWLO', 'XLNX'];493.52;1.529999999999987;4;0.0031001783109093593;123.38
07.05.2019;['WYNN'];['ROKU', 'TWLO'];338.96000000000004;1.2099999999999937;3;0.0035697427425064716;112.98666666666668
